User,Location,Text,sentiment,probability
fanfictionok2,,Tenemos un primer vistazo a #ImanVellani vistiendo el traje de #MissMarvel en estas imágenes filtradas desde el set… https://t.co/64wxufUAmF,Positivo,70
TheAmazingSite,Nueva York 2099. Mega-City Uno,"¡Menuda primera imagen de 𝗠𝗦. 𝗠𝗔𝗥𝗩𝗘𝗟 que se ha filtrado!

¿Qué os parece?

#TASfandom #MsMarvel #MarvelStudios… https://t.co/wZgelVvEnI",Positivo,62
AgenteAkihabara,,"El productor de #MarvelStudios ,#NateMoore ha comentado que tanto las series de #MarvelTelevision como de #Netflix… https://t.co/ZgHInwgRo6",Positivo,65
sebas_cazador,"Bogotá, D.C., Colombia","Dsmas y Caballeros, les presento a Iman Vellani como MS MARVEL 🤩🤩⚡⚡

Ese traje está como salido de un comic 👌👌 Gran… https://t.co/fpOQWwJCJB",Positivo,80
PatyGstyle,,🔥 Primeras imágenes de Iman Vellani como Kamala Khan con el traje de #MsMarvel💥 la nueva serie de #MarvelStudios pa… https://t.co/LkGNyjJDOX,Positivo,77
Outstandingmx,,"El portal Just Jared ha filtrado fotos desde el set de grabación de la serie 'Ms. Marvel', donde podemos apreciar l… https://t.co/q6tQFa8gvh",Positivo,69
geektime_mx,,"🤩Ahhhhhhhh🤩
Tenemos el primer vistazo al traje de Kamala Khan como Ms.Marvel y es 100% comics.🤯
¿Que les parece a u… https://t.co/ARukH8NgWb",Positivo,62
iansalgadov,"Santiago, Chile","1ras imágenes de Iman Vellani como #MsMarvel, la nueva serie de #MarvelStudios para #DisneyPlus https://t.co/JrRLh1q7Ew",Positivo,76
MsNoticias7,,"Tenemos primer vistazo a Iman Vellani con el traje de Ms. Marvel desde el set.😱

#UCM #MCU #Marvel #MarvelStudios… https://t.co/dJzpxShsLJ",Positivo,68
Dave_DSG,The North of Southamerica,"Trailer de 
#MarvelStudios Unidos: Creando #FalconYElSoldadoDeInvierno!
Capítulo especial ya disponible en… https://t.co/WrITi36zdX",Positivo,75
esp_marvel,,"En este tiempo sin #MarvelStudios, voy a verme #Invincible. ME la han  recomendado un montón.

Lo positivo. No teng… https://t.co/15pS59mnO9",Positivo,76
GMarvelita,Lima perú,"El productor de #MarvelStudios,#NateMoore, habla de los crossover de cine y televisión que existe gracias a la plat… https://t.co/S6TSquqjz7",Positivo,83
BiblioDeWakanda,,"Dato curioso: En Ironman el actor Robert Downey Jr cobró 500mil dolares por su papel y Terrence Howard 3,5 millones… https://t.co/iIYrNjCh0e",Positivo,56
alvarowtf,Madrid - España,Se filtra que entre junio o julio saldrá a la luz el primer avance de #SpiderManNoWayHome. #MarvelStudios… https://t.co/MF66w5x5jS,Positivo,67
alvarowtf,Madrid - España,Tenemos la imagen con los trajes que lucirán #Hawkeye (#JeremyRenner) &amp; #Echo (#MayaLópez) en al serie de #Hawkeye… https://t.co/IdPdrxjpXc,Positivo,65
normantorregros,"Distrito Federal, México","Unas cuantas semanas para la llegada de #loki 🤩

#marvel #tomhiddleston #owenwilson #marvelstudios https://t.co/lKUqTkgevE",Positivo,68
alvarowtf,Madrid - España,El productor de #FalconAndTheWinterSoldier #NateMoore también confesó que nunca tuvieron en mente introducir a los… https://t.co/5YZ4teGGrT,Positivo,63
alvarowtf,Madrid - España,#MalcomSpellman creador de #FalconAndTheWinterSoldier ha revelado que tenía en mente una aparición de #Spiderman en… https://t.co/3x87hPGS12,Positivo,65
LuarSDj,,"Jajajajaja se pasaron, olvidan al ironP xD

 #MarvelStudios 
@StripMarvel 
@Peli_Comic https://t.co/Y4OgnwdA7F",Positivo,65
GothamC137,España,"Ya en el canal la preview de una figura que tendré proximamente

https://t.co/3jfK808cIx

#DisneyPlus #MCU… https://t.co/D3cewSzzRN",Positivo,66
MandiCoc6,Wakanda,"En un rato subiré algunos escritos del ""cómic"" #SpiderManThomas no os esperéis una gran cosa! Solo son escritos y p… https://t.co/3lpppLABde",Positivo,76
toystnt,"11315, Santa Margarita","FALCON - CAPITAN AMERICA-THE FALCON AND THE WINTER SOLDIER

Desde ahora podrás reservar este producto en nuestra we… https://t.co/kTvsRt0KNt",Positivo,73
toystnt,"11315, Santa Margarita","IRON MAN MARK 85 LXXXV 1:2 LOS VENGADORES ENDGAME

Desde ahora podrás reservar este producto en nuestra web… https://t.co/bDWuppsoln",Positivo,70
YoleocomicsESP,,"¡ÚLTIMA HORA!

La serie MOON KNIGHT de Marvel que se estrenará en Disney Plus está filmando ahora en Budapest!… https://t.co/IxnXICqObX",Positivo,68
MandiCoc6,Wakanda,"También os dejo la portada del ""cómic"" #SpiderManThomas
•
•
•
#Marvel #MarvelStudios #SpiderMan #SpiderManNoWayHome https://t.co/yAzvVKEXN9",Positivo,81
MandiCoc6,Wakanda,"Os dejo por aquí un poco el procedimiento de la portada del primer ""cómic"" #SpiderManThomas
•
•
•
#Marvel… https://t.co/M8i0mBUT58",Positivo,84
thericky15,Alicante ,"Descripción gráfica de las personas que no ven películas ni series del UCM 😂😂😂😂.
#ucm
#MarvelStudios https://t.co/Dc96FinqFO",Positivo,58
CinemaLeumas,"Querétaro Arteaga, México","#MarvelStudios desarrollará la cuarta película de #CapitanAmerica con #MalcolmSpellman, creador de … https://t.co/JOoIOUHCPK",Positivo,65
CinemaLeumas,"Querétaro Arteaga, México","Nuevo póster de #TheFalconAndTheWinterSoldier. 🔵🔴

Protagonizada por #AnthonyMackie, #SebastianStan, #DanielBrühl,… https://t.co/AQ0kXsa6UD",Positivo,75
lacinestacion,Perú,¡Confirmado! #JamesGunn confirmo que #IAmGroot  será la primera película animada que forme parte de la continuidad… https://t.co/hhd5ST6lC6,Positivo,71
CinemaLeumas,"Querétaro Arteaga, México","Tráiler oficial de #MarvelStudios #Assembled.

Serie documental que va detrás de escenas de las series y películas… https://t.co/NkpPNRKF41",Positivo,67
CinemaLeumas,"Querétaro Arteaga, México","Póster oficial de #MarvelStudios #Assembled.

Serie documental que va detrás de escenas de las series y películas d… https://t.co/SUVvFUv4oo",Positivo,66
DsdElEscaparate,Colombia,Les compartimos nuestra reseña de la serie de #MarvelStudios y #DisneyPlus. #TheFalconAndTheWinterSoldier - La impo… https://t.co/dofd2Q2d5N,Positivo,67
KikeCard2,"Zapopan, Jalisco",Al parecer Spellman sabe sobre muchos más proyectos que #KevinFeige Presidente de #MarvelStudios anunciará en un fu… https://t.co/HQJPxLqqYe,Positivo,70
KikeCard2,"Zapopan, Jalisco","Nueva sinópsis de la serie de #LOKI de #MarvelStudios protagonizada por #TomHiddleston para #DisneyPlus:
⬇️⬇️⬇️… https://t.co/fudyKiLFau",Positivo,76
KikeCard2,"Zapopan, Jalisco","El actor #KillianScott (#DublinMurders) se encuentra en conversaciones para unirse al reparto de la serie ""… https://t.co/ExFZT1iY2n",Positivo,68
FrikiTomi,Argentina,Poster para lo que será la próxima serie de #MarvelStudios estrenarse en #DisneyPlus . No sé realmente que esperar… https://t.co/lcLZNlTyEG,Positivo,65
GaboSinso2024,,Acaba de iniciar rodaje de #MoonKnight #MCU #MarvelStudios https://t.co/jpNoRkTVNB,Positivo,66
lelulandia,Argentina,Es la serie #Assembled de #MarvelStudios en #DisneyPlus lo mejor que se les ocurrió para la plataforma? 🤔 Sin ningu… https://t.co/iTu2bRsQat,Positivo,79
Dimeilaz,Venezuela,¡De las mejores micro-series que he visto de #MarvelStudios para darle continuidad al #MCU!… https://t.co/liuqjeZcig,Positivo,73
Lubeck1985,España,Este primer finde sin series de #MarvelStudios hasta la llegada de #Loki... Menos mal que han subido… https://t.co/2RPolqC4Aw,Positivo,46
TheSpiderMask23,Ciudad Autónoma de Buenos Aire,Ya se encuentra disponible el 2do epi de #Assembled y esta es mi review rapida de #FalconAndTheWinterSoldier 💥🍿.… https://t.co/pLwaJrC9Yq,Positivo,71
Plutonacido,,"Los viernes en casa, y después de la cena, ya es una tradición poner @DisneyPlusES y ver el capítulo de estreno de… https://t.co/Q1FFA92CM6",Positivo,76
garnica_rapo,,"""L𝕺KI""

Nuevos artes oficiales de ""L𝕺KI"". 

Estreno 11 de junio por #DisneyPlus.

#L𝕺KI #MobiusMMobius… https://t.co/mjy0276pxo",Positivo,68
PopFanters,,🎉Según #Deadline 📰🗞el actor #KillianScott 🧑🏻está negociando 😀😱para hacer🤩 un papel 📄desconocido en la serie de… https://t.co/WkVbN2mTX3,Positivo,59
overgyx,,"¡El señor de la oscuridad llegará hasta el próximo año! 😱🧛‍♂️

#Sony ha decidido retrasar la cinta spin-off de… https://t.co/3Upf5mUTCf",Positivo,65
recordandodiaz,,"🔴La escena emotiva.⚪

🔴¿Ya me sigues en Instagram?⚪

https://t.co/ZKUdxy4GZI

#recordandomarvel… https://t.co/cAVLihE5cT",Positivo,68
esp_marvel,,"Le preguntaron a Michael B. Jordan si regresará en #BlackPanther 2 y se mantuvo en silencio, esperando los planes d… https://t.co/gwc42pOQ6S",Positivo,64
latino_marvel,,#KillianScott se encuentra en comversaciones para unirse a la serie #SecretInvasion #DisneyPlus #MarvelStudios https://t.co/D5JGWS4var,Positivo,66
HypefiloPod,"Bogotá, Colombia",#KillianScott estará en negociaciones con #MarvelStudios para un rol en #SecretInvasion para #DisneyPlus. https://t.co/ecZTye7Ufx,Positivo,66
Rincondelsuper,,"Noticias - Secret Invasión

El actor Killian scott está en conversaciones para unirse al cast de la serie de Marvel… https://t.co/ZvKcNu1AU8",Positivo,66
NicosWine,,"El actor Killian Scott estaría en conversaciones para unirse al elenco de #SecretInvasion de #MarvelStudios

(Fuent… https://t.co/fLBVafEapG",Positivo,65
JonnyRushMx,Tan Lejos Y Tan Cerca De Todos,"Echo me encantó en el cómic de New Avengers y me molestó que no le dieran continuidad, ahora con el nuevo arco es e… https://t.co/WAWOLQ5bEk",Positivo,77
EntrevistasCon,,"ESTE SERÁ EL PRÓXIMO VILLANO DE @MarvelSpain 
 #MarvelStudios 
⬇️⬇️
 https://t.co/hQ3weiZh7t",Positivo,65
MachiwiGeekiest,,Recuerden que ya está disponible el nuevo episodio de #Assembled esta vez con el detrás de cámaras de… https://t.co/UdsCwipd6V,Positivo,78
ADSLBlog,Islas Caimán,"Hoy, en #DetrásDeLasCámaras...: ""Unidos: Creando Falcon y el Soldado del Invierno"". Estreno en Disney+ el 30 DE ABR… https://t.co/z0KPimLXkW",Positivo,75
ADSLBlog,Islas Caimán,"Hoy, en #DetrásDeLasCámaras...: ""Reunidos: Así se hizo Falcon y el Soldado de Invierno"". Estreno en Disney+ el 30 D… https://t.co/xn6hOwSlD8",Positivo,73
PopFanters,,"🎉#JamesGunn confirmó que #IAmGroot #YoSoyGroot será una serie de animación, la primera dentro de la continuidad pri… https://t.co/KbsZxXfy3N",Positivo,70
GaboSinso2024,,"¿Ultrón es el súpervillano más popular en México?
¿En serio?
#MarvelStudios https://t.co/BHhFNar1QX",Positivo,69
geektime_mx,,"🤩Tenemos este increíble nuevo poster para la serie de ""LOKI""🤩
Y ya sólo faltan 4️⃣2️⃣  Días para su estreno.… https://t.co/F9DcC4PaFo",Positivo,76
holanakamas,Cuba,"Nuevos avengers Fase UCM
#Marvel 
#MarvelStudios 
#avenger https://t.co/wIsh3M4DpV",Positivo,69
BiblioDeWakanda,,"Actualmente Moonknight y She-Hulk estan ya en producción para llegar en 2022! Las series de Echo, Ironheart y Armor… https://t.co/WOc8qTTXgo",Positivo,60
GabrielMirex,,"Uffas ! 🔥😳😂😂

#Disneyplus  #marvel #marvelstudios https://t.co/D0R00nEehN",Positivo,65
hiramnoriegacom,México,No estaría mal ver a Red Skull de vuelta en 'Capitán América 4' #CapitanAmerica #CaptainAmerica #SamWilson… https://t.co/IUdFxR6lfX,Positivo,53
Joelproyear,Chile,"Comics the amazing spiderman , todos los números mas recientes , que los disfruten !

#marvel #marvelcomics… https://t.co/XALlcmxnW5",Positivo,71
TrasKamaras,Puerto Rico,"Pese a que los creadores de #FalconAndTheWinterSoldier  no pensaron en introducirlos, sí confirman que HAY CONVERSA… https://t.co/iU9hvLgWsO",Positivo,65
UnComicMas,Venezuela,"Trailer de 
#MarvelStudios Unidos: Creando #FalconYElSoldadoDeInvierno!
Capítulo especial ya disponible en… https://t.co/5HmbfZefMi",Positivo,75
Infogeek_24,,Según el medio “What’s on Netflix” las películas de ‘MORBIUS’ e ‘INTO THE SPIDER-VERSE 2’ llegarán a Netflix despué… https://t.co/ANPu9i4LLV,Positivo,69
Dave_DSG,The North of Southamerica,"Trailer de 
#MarvelStudios Unidos: Creando #FalconYElSoldadoDeInvierno!
Capítulo especial ya disponible en… https://t.co/v1HHdrB65W",Positivo,75
Infogeek_24,,"La directora Chloe Zhao confirma que ‘ETERNALS’ está en fase final de edición, además compara la edición cómo escul… https://t.co/jKLM04Ll8h",Positivo,63
misaladecine1,,"#Misaladenoticias #MarvelStudios confirmó que #ChloeZhao la reciente ganadora del #Oscars a mejor directora, será l… https://t.co/isrUlw0adF",Positivo,77
BiblioDeWakanda,,Llegan nuevas fases a Marvel Studios y con ellas relevos o complentos a los grandes Héroes que han levantado el UCM… https://t.co/lBY2aGkt2w,Positivo,70
xPopy1,,"James Gunn desvela que I am Groot será de animación
#MarvelStudios #GROOT",Positivo,63
Kitchenofdevil,,"I Am Groot será animación, por lo que podemos intuir que #MarvelStudios seguirá la misma línea que #StarWars y hará… https://t.co/8huNm0ABNd",Positivo,62
TrasKamaras,Puerto Rico,"#OFICIAL
#JamesGunn ha confrmado en sus redes que ‘ #IAmGroot ’ será de #animación. Esta será una de las tantas… https://t.co/9OXgMgQkPd",Positivo,67
ViniloBlog,Venezuela,#MalconSpellman ha comentado que los fans comenzarán a entender mejor la Fase 4 cuando vayan conociendo los nuevos… https://t.co/jdmHY34aTJ,Positivo,80
LaCasaDeEL,Krypton / España,Vengadores: Endgame cumple 2 años y la mejor manera de celebrarlo es desvelando una escena eliminada… https://t.co/PkM4hDzhtC,Positivo,77
Osvega327,"Cali, Colombia","Primer viernes sin #FalconAndTheWinterSoldier y ya los estoy extrañando. 😢😢😢

Sin duda alguna es de lo mejor que… https://t.co/j5ngXBC0Yz",Positivo,83
yousimplTom_,,"Holii soy A𝒏𝒅𝒓𝒆,𝒎𝒆 𝒔𝒊𝒈𝒖𝒆𝒔?
𝑨𝒉𝒐𝒓𝒂 𝒔𝒆𝒓𝒆 𝒑𝒂𝒓𝒕𝒆 𝒅𝒆 𝒍𝒂 𝒇𝒂𝒎𝒊𝒍𝒊𝒂 𝒅𝒆 𝒇𝒂𝒏𝒔 𝒅𝒆 𝑻𝒐𝒎 𝒉𝒐𝒍𝒍𝒂𝒏𝒅,𝒕𝒆𝒏𝒈𝒐 𝒂ñ𝒐𝒔 𝒅𝒆 𝒄𝒐𝒏𝒐𝒄𝒆𝒓𝒍𝒐🥺… https://t.co/gXLTZg0TPz",Positivo,63
BrandonJesus_BR,,"Ya esta disponible el segundo episodio de la serie Marvel Studios: Assembled solo en Disney+, El detrás de cámaras… https://t.co/i55V409QFJ",Positivo,66
KikeCard2,"Zapopan, Jalisco","Este viernes, se estrena el detrás de cámaras de la serie de #MarvelStudios ""#TheFalconAndTheWinterSoldier"" en… https://t.co/9TJmKQZYXu",Positivo,73
TheDifferentUn1,,"🚨IRON HEART🚨
#Variety ha confirmado que #MarvelStudios a elegido a #ChinakaHodge como la guionista de la próxima se… https://t.co/4x3yMHKMYQ",Positivo,67
ViniloBlog,Venezuela,Spellman ha comentado que los fans comenzarán a entender mejor la Fase 4 cuando vayan conociendo los nuevos proyect… https://t.co/uxHZmqXrSx,Positivo,80
charlietv_ok89,"Canelones, Uruguay 🇺🇾","Howard El Pato se alista para volver a las pantallas‼️
#MarvelStudios #Disney
1/5 https://t.co/ScAFwkymzO",Positivo,67
WipyTV,Mexico,"Estamos muy cerca de que #MarvelStudios libere el primer adelanto de #SpiderManNoWayHome 😱

https://t.co/PGxj7wD0Qz",Positivo,69
CineekGo,"Bogotá, D.C., Colombia",Salió el nuevo póster de la serie de #MarvelStudios #Assembled y nos mostrarán todo el equipo de producción que tra… https://t.co/nhT0hRdCFv,Positivo,80
Warn63043200,,"Últimamente hay mucho hype por ""Spider-man 3 No Way Home"", abundan muchos rumores que no quiero creer y luego hacer… https://t.co/lps8yjqcVt",Positivo,66
marvelclubcr,,"Resumen de los Thunderbolts que hemos visto en el #MCU.

Esperemos que tío @Kevfeige escuche el clamor de los los F… https://t.co/wq27pYR9Fg",Positivo,66
e_nerdolandia,Buenos Aires,🤖 En Estados Unidos se celebró el Día Nacional del Superhéroe y #MarvelStudios lo festejó con un recap de los mejor… https://t.co/uK6HMigTDQ,Positivo,76
iron_collector,México ,Hot Toys reveló las imágenes de la nueva figura de Captain America a escala 1:6 basada en la serie The Falcon and T… https://t.co/hRaoqxgfUY,Positivo,77
GeekFunNews,México,"Alaqua Cox (Echo) y Jeremy Renner (Clint Barton) con sus trajes de los cómics en el set de  #Hawkeye. 🏹

#AlaquaCox… https://t.co/M5mCuLU1UQ",Positivo,64
SeekerPeru,,"""Hot Toys"" reveló la figura escala 1:6 de The Falcon 😍
• Para su línea 'The Falcon and the Winter soldier'… https://t.co/JpZnpwRDkG",Positivo,71
lacinestacion,Perú,"Nueva foto desde el set de #Hawkeye, donde vemos a 
@JeremyRenner con su nuevo atuendo para la serie.
#Marvel… https://t.co/h9DgJTGXGJ",Positivo,86
e_nerdolandia,Buenos Aires,#MarvelStudios lanzó el tráiler del segundo episodio de #Assembled. La serie documental vuelve en apenas unas horas… https://t.co/S9Nrwuawxg,Positivo,72
THiddlestonMx,México,"#Nota Loki se enfrentará a la eliminación de la realidad en su serie de Disney+
#Loki #LokiSeries #DisneyPlus… https://t.co/nTZa61itk6",Positivo,64
MundoMarvel0,,"💥 #JeremyRenner usando el traje de #Hawkeye igual al de los cómics.💥💜
~Esta imágen es un detrás de cámaras de la nu… https://t.co/R3ewAjvge5",Positivo,61
GMarvelita,Lima perú,"Un especialista en acuerdos entre compañías, cree que el nuevo trato entre #SonyPictures y #Disney para tener todas… https://t.co/luOZjzMv4u",Positivo,73
alfredo_leon_82,"Arequipa, Peru","Nuevo Capitan America 
#falconandwintersoldier #falcon #sanwilsonfalcon #sanwilsoncaptainamerica #capitanamerica… https://t.co/xSWygjjbBf",Positivo,74
WipyTV,Mexico,Parte 2 de 13 razones por qué #EmiliaClarke es una excelente inclusión en #MarvelStudios https://t.co/aQEs5jcCqE,Positivo,67
TomasBe87753579,Guatemala,La serie #ObiWanKenobi retrasa su fecha de filmación  #obiwankenobi #marvelstudios,Positivo,63
WipyTV,Mexico,"Llegó el #jueves de 13 Razones dedicado a la mejor decisión de #MarvelStudios: incluir a #EmiliaClarke 😌

Parte 1 https://t.co/1m0QWwiMb7",Positivo,78
theburnbookpod,"Buenos Aires, Argentina","Nuestra historia en #FalconYElSoldadoDeInvierno  comienza con el viaje del escudo.

Recordaremos los momentos más d… https://t.co/SnKqu5j1Y1",Positivo,73
CineekGo,"Bogotá, D.C., Colombia",Primeras imágenes de las nuevas figuras #FunkoPop de la serie de #MarvelStudios #TheFalconAndTheWinterSoldier publi… https://t.co/RUOE6Tpkvh,Positivo,70
CineekGo,"Bogotá, D.C., Colombia",Nuevo póster individual del nuevo #CaptainAmerica 😎👍🏻 #Marvel #MarvelStudios #DisneyPlus #AnthonyMackie… https://t.co/ikAUTvYtLd,Positivo,81
CineekGo,"Bogotá, D.C., Colombia","Esta escena me gusto porque no solamente hay un solo héroe, hay muchos héroes y estuvo chevere el episodio final 😎… https://t.co/mDHqUsyO6x",Positivo,66
CineekGo,"Bogotá, D.C., Colombia",Según el portal #TheHollywoodReporter informa que #MarvelStudios ya está desarrollando la cuarta película del… https://t.co/iX1BSWDMLE,Positivo,63
